timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
2.115,2.59,-1.47,0.14,1.0262,-0.0331,-0.0366
2.131,2.38,-1.47,0.21,1.0262,-0.0351,-0.039
2.146,2.45,-1.47,0.07,1.0262,-0.0351,-0.0385
2.16,2.31,-1.4,0.14,1.0277,-0.0351,-0.037
2.176,2.38,-1.54,0.14,1.0233,-0.0341,-0.0346
2.19,2.31,-1.4,0.14,1.0243,-0.0346,-0.037
2.205,2.45,-1.54,0.21,1.0252,-0.0346,-0.038
2.221,2.59,-1.47,0.0,1.0252,-0.0336,-0.0366
2.236,2.38,-1.47,0.07,1.0247,-0.0346,-0.0375
2.25,2.45,-1.47,0.14,1.0257,-0.0341,-0.0375
2.266,2.45,-1.4,0.14,1.0272,-0.0361,-0.0366
2.28,2.38,-1.4,0.14,1.0243,-0.0346,-0.0366
2.296,2.52,-1.47,0.14,1.0252,-0.0341,-0.0366
2.31,2.52,-1.47,0.14,1.0257,-0.0366,-0.037
2.325,2.38,-1.47,0.14,1.0252,-0.0361,-0.0361
2.34,2.45,-1.47,0.21,1.0247,-0.0361,-0.0366
2.356,2.31,-1.4,-17.85,1.0238,-0.0361,-0.0361
2.37,2.38,-1.47,0.07,1.0247,-0.0361,-0.0361
2.386,2.31,-1.47,0.14,1.0252,-0.0331,-0.0385
2.4,2.45,-1.4,0.07,1.0247,-0.0331,-0.0375
2.416,2.38,-1.47,0.14,1.0252,-0.0351,-0.0361
2.43,2.52,-1.4,0.07,1.0233,-0.0361,-0.0366
2.446,2.45,-1.47,0.07,1.0243,-0.0341,-0.039
2.461,2.38,-1.47,0.14,1.0238,-0.0341,-0.037
2.477,2.45,-1.47,0.07,1.0238,-0.0356,-0.038
2.492,2.38,-1.47,0.14,1.0247,-0.0351,-0.037
2.51,2.52,-1.47,0.07,1.0252,-0.0346,-0.0366
2.528,2.45,-1.47,0.14,1.0228,-0.0356,-0.0361
2.543,2.52,-1.47,0.21,1.0257,-0.0356,-0.0356
2.558,2.45,-1.47,0.0,1.0238,-0.0346,-0.037
2.573,2.52,-1.47,0.14,1.0262,-0.0361,-0.037
2.591,2.38,-1.47,0.07,1.0262,-0.0361,-0.037
2.607,2.59,-1.47,0.14,1.0247,-0.0351,-0.037
2.623,2.38,-1.54,0.14,1.0243,-0.0346,-0.037
2.641,2.38,-1.68,0.14,1.0238,-0.0346,-0.0361
2.658,2.38,-1.61,0.14,1.0257,-0.0356,-0.0375
2.676,2.31,-1.54,0.14,1.0272,-0.0366,-0.037
2.691,2.31,-1.47,0.14,1.0247,-0.0351,-0.0375
2.704,2.31,-1.54,0.07,1.0247,-0.0351,-0.037
2.72,2.31,-1.47,0.07,1.0247,-0.0336,-0.0361
2.734,2.38,-1.47,0.07,1.0252,-0.0346,-0.0356
2.749,2.45,-1.47,0.14,1.0243,-0.0341,-0.0361
2.763,2.45,-1.4,0.14,1.0228,-0.0331,-0.038
2.791,2.45,-1.47,0.07,1.0262,-0.0322,-0.0361
2.805,2.38,-1.47,0.28,1.0252,-0.0366,-0.0366
2.821,2.38,-1.47,0.07,1.0262,-0.0366,-0.038
2.835,2.38,-1.47,0.21,1.0262,-0.0351,-0.0375
2.851,2.59,-1.47,0.21,1.0247,-0.0356,-0.039
2.869,2.52,-1.47,0.14,1.0243,-0.0346,-0.0385
2.885,2.52,-1.47,0.21,1.0238,-0.0361,-0.0366
2.901,2.52,-1.4,0.07,1.0257,-0.0366,-0.0375
2.918,2.38,-1.47,0.21,1.0252,-0.0351,-0.0375
2.936,2.38,-1.47,0.21,1.0257,-0.0351,-0.0395
2.954,2.45,-1.47,0.07,1.0238,-0.0341,-0.0375
2.97,2.38,-1.4,0.14,1.0247,-0.037,-0.0351
2.986,2.52,-1.4,0.07,1.0257,-0.0356,-0.038
3.004,2.52,-1.4,0.14,1.0252,-0.0331,-0.037
3.021,2.45,-1.47,0.14,1.0243,-0.0346,-0.0366
3.038,2.24,-1.4,0.14,1.0238,-0.0361,-0.039
3.051,2.52,-1.54,0.07,1.0252,-0.0341,-0.0375
3.069,2.45,-1.47,0.07,1.0257,-0.0361,-0.0375
3.083,2.45,-1.47,0.0,1.0252,-0.0375,-0.0375
3.099,2.31,-1.47,0.21,1.0247,-0.0336,-0.0356
3.115,2.24,-1.47,0.07,1.0267,-0.0351,-0.0356
3.132,2.45,-1.47,0.07,1.0243,-0.0375,-0.037
3.148,2.45,-1.47,0.14,1.0243,-0.0346,-0.0361
3.162,2.45,-1.47,0.14,1.0252,-0.0341,-0.0361
3.179,2.45,-1.4,0.14,1.0252,-0.0356,-0.0356
3.197,2.52,-1.47,0.14,1.0243,-0.0341,-0.0385
3.214,2.45,-1.47,0.07,1.0272,-0.0361,-0.039
3.23,2.31,-1.54,0.14,1.0262,-0.0356,-0.038
3.246,2.45,-1.4,0.07,1.0223,-0.0346,-0.0375
3.261,2.31,-1.47,0.07,1.0257,-0.0336,-0.0375
3.279,2.45,-1.47,0.14,1.0257,-0.0356,-0.0375
3.297,2.45,-1.47,0.07,1.0252,-0.0361,-0.037
3.315,2.38,-1.47,0.07,1.0257,-0.0361,-0.0366
3.331,2.38,-1.47,0.14,1.0233,-0.0351,-0.0341
3.349,2.45,-1.4,0.07,1.0267,-0.0361,-0.0361
3.366,2.45,-1.47,0.21,1.0257,-0.0346,-0.0366
3.384,2.52,-1.47,0.07,1.0262,-0.0361,-0.037
3.402,2.45,-1.54,0.14,1.0247,-0.0356,-0.038
3.42,2.59,-1.54,0.07,1.0262,-0.0351,-0.0356
3.435,2.59,-1.4,0.14,1.0238,-0.0361,-0.0361
3.448,2.45,-1.47,0.07,1.0262,-0.037,-0.037
3.462,2.38,-1.47,0.14,1.0267,-0.0341,-0.0375
3.476,2.31,-1.47,0.07,1.0243,-0.0351,-0.037
3.492,2.45,-1.47,0.14,1.0238,-0.0346,-0.0366
3.506,2.38,-1.47,0.07,1.0257,-0.0361,-0.0356
3.521,2.31,-1.47,0.07,1.0247,-0.0356,-0.038
3.537,2.31,-1.47,0.14,1.0262,-0.0346,-0.0351
3.553,2.38,-1.47,0.21,1.0257,-0.0361,-0.0375
3.567,2.45,-1.4,0.07,1.0252,-0.0361,-0.0385
3.582,2.45,-1.47,0.14,1.0252,-0.0366,-0.0375
3.597,2.24,-1.47,0.14,1.0243,-0.0346,-0.0375
3.615,2.31,-1.47,0.07,1.0257,-0.037,-0.0366
3.629,2.38,-1.47,0.14,1.0238,-0.0336,-0.0361
3.643,2.31,-1.47,0.07,1.0247,-0.0366,-0.037
3.657,2.38,-1.47,0.07,1.0267,-0.0356,-0.0366
3.673,2.38,-1.47,0.07,1.0233,-0.0341,-0.037
3.688,2.31,-1.19,-0.07,1.0262,-0.0336,-0.0409
3.702,2.59,-1.75,0.21,1.0257,-0.0336,-0.0351
3.717,2.59,-1.47,0.28,1.0252,-0.0356,-0.037
3.733,2.45,-1.4,0.21,1.0252,-0.0341,-0.0366
3.747,2.38,-1.4,0.14,1.0272,-0.0346,-0.0356
3.765,2.45,-1.47,0.07,1.0223,-0.0341,-0.038
3.78,2.38,-1.47,0.21,1.0247,-0.0361,-0.0366
3.798,2.45,-1.47,0.07,1.0262,-0.0361,-0.0366
3.816,2.38,-1.47,0.14,1.0262,-0.0336,-0.0375
3.834,2.52,-1.47,0.07,1.0238,-0.0341,-0.0366
3.847,2.45,-1.54,0.07,1.0257,-0.0341,-0.037
3.863,2.52,-1.47,0.07,1.0272,-0.0346,-0.037
3.88,2.45,-1.4,0.07,1.0252,-0.0356,-0.0366
3.896,2.45,-1.47,0.0,1.0257,-0.0356,-0.0356
3.911,2.38,-1.47,0.07,1.0257,-0.0356,-0.0409
3.928,2.38,-1.47,0.14,1.0247,-0.0361,-0.0361
3.942,2.52,-1.47,0.21,1.0252,-0.0336,-0.037
3.957,2.45,-1.4,0.14,1.0257,-0.0356,-0.0375
3.972,2.45,-1.47,0.07,1.0267,-0.0366,-0.0375
3.988,2.38,-1.54,0.28,1.0247,-0.0356,-0.0361
4.002,2.38,-1.47,0.21,1.0247,-0.0336,-0.0375
4.02,2.52,-1.47,0.14,1.0247,-0.0351,-0.037
4.035,2.45,-1.47,0.14,1.0238,-0.0356,-0.037
4.053,2.45,-1.47,0.14,1.0257,-0.0351,-0.037
4.069,2.45,-1.47,0.07,1.0247,-0.0351,-0.037
4.087,2.45,-1.47,0.14,1.0247,-0.0336,-0.0375
4.106,2.31,-1.47,0.14,1.0257,-0.0356,-0.0375
4.124,2.31,-1.54,0.07,1.0247,-0.0375,-0.037
4.142,2.45,-1.19,0.07,1.0282,-0.0366,-0.0414
4.157,2.38,-1.61,0.07,1.0247,-0.0341,-0.0341
4.174,2.52,-1.47,0.07,1.0252,-0.0361,-0.0366
4.192,2.45,-1.4,0.0,1.0282,-0.0336,-0.0361
4.209,2.31,-1.47,0.14,1.0252,-0.0331,-0.0405
4.222,2.38,-1.54,0.07,1.0243,-0.0351,-0.0366
4.236,2.31,-1.47,0.07,1.0252,-0.0326,-0.0375
4.251,2.45,-1.33,0.07,1.0243,-0.0366,-0.038
4.268,2.38,-1.47,0.14,1.0243,-0.0341,-0.0375
4.286,2.45,-1.4,0.14,1.0247,-0.0351,-0.038
4.3,2.45,-1.47,0.07,1.0257,-0.0341,-0.038
4.318,2.45,-1.47,0.07,1.0243,-0.0341,-0.0385
4.335,2.52,-1.47,-0.07,1.0252,-0.0326,-0.0351
4.353,2.38,-1.54,0.14,1.0267,-0.0346,-0.0385
4.371,2.52,-1.47,0.07,1.0252,-0.0351,-0.0356
4.387,2.45,-1.4,0.14,1.0252,-0.0341,-0.0375
4.403,2.52,-1.47,0.07,1.0243,-0.0336,-0.0351
4.418,2.45,-1.47,0.07,1.0252,-0.0326,-0.0385
4.433,2.45,-1.47,0.14,1.0262,-0.0356,-0.0366
4.45,2.45,-1.4,0.21,1.0257,-0.0336,-0.0375
4.468,2.45,-1.47,0.14,1.0233,-0.0356,-0.038
4.486,2.31,-1.4,0.21,1.0243,-0.0361,-0.0385
4.504,2.45,-1.47,0.14,1.0257,-0.0356,-0.0366
4.521,2.52,-1.47,0.14,1.0277,-0.0351,-0.0361
4.538,2.38,-1.47,0.07,1.0247,-0.0346,-0.037
4.553,2.52,-1.47,0.07,1.0252,-0.0336,-0.0375
4.569,2.52,-1.47,0.07,1.0252,-0.0346,-0.0375
4.587,2.38,-1.47,0.07,1.0272,-0.0346,-0.0375
4.605,2.31,-1.47,0.07,1.0247,-0.0351,-0.0361
4.62,2.45,-1.47,0.14,1.0252,-0.0356,-0.037
4.636,2.38,-1.47,0.0,1.0247,-0.0356,-0.0356
4.654,2.45,-1.4,0.14,1.0243,-0.0356,-0.0366
4.671,2.31,-1.47,0.14,1.0247,-0.0356,-0.039
4.688,2.31,-1.54,0.14,1.0243,-0.0351,-0.0395
4.704,2.59,-1.4,0.0,1.0262,-0.0341,-0.039
4.72,2.17,-1.4,0.14,1.0243,-0.0351,-0.0361
4.738,2.45,-1.47,0.0,1.0257,-0.0346,-0.04
4.752,3.36,-1.4,-0.35,1.0267,-0.0322,-0.0346
4.77,2.94,-1.4,0.98,1.0223,-0.0473,-0.0414
4.788,1.96,-1.54,0.63,1.0223,-0.0263,-0.0312
4.806,2.1,-1.61,0.84,1.0272,-0.0312,-0.0341
4.822,-2.66,-2.94,4.83,1.0277,-0.0068,-0.0219
4.84,1.89,-5.81,7.07,1.0204,-0.0717,-0.019
