timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
2.791,-74.55,-906.43,46.97,0.3538,-0.406,0.4392
2.808,-93.5199,-1047.6899,109.48,0.0122,-0.2976,0.7149
2.826,-87.36,-1154.4399,157.22,-0.3591,-0.1424,0.606
2.844,-62.51,-1194.55,192.4299,-0.8047,0.0976,0.3918
2.86,-24.36,-1196.37,206.71,-0.9413,-0.1927,0.3211
2.876,20.51,-1175.58,214.55,-0.547,-0.3542,0.5294
2.891,49.56,-1129.45,220.5,-0.2479,-0.4089,1.0936
2.908,94.99,-1113.7,211.12,-0.4128,-0.3982,0.5865
2.926,130.76,-1085.21,172.76,-0.6373,-0.0707,0.5651
2.942,132.09,-1064.98,136.85,-0.5021,-0.0746,1.7206
2.957,95.2,-1038.17,129.57,0.6148,-0.2352,1.9158
2.972,64.75,-1010.52,143.5,0.7783,-0.3967,1.7055
2.99,59.78,-957.39,134.19,-0.4352,-0.4221,1.2117
3.007,25.76,-849.17,131.25,-0.0429,0.1859,1.3039
3.024,20.51,-719.53,159.1799,0.8657,-0.0409,0.6363
3.042,15.54,-526.68,175.63,0.8213,0.0004,0.6007
3.06,-3.71,-299.1099,172.06,0.7076,-1.239,1.2175
3.077,-33.74,-130.48,160.02,0.9657,-1.1175,1.1614
3.093,-65.45,-6.23,137.06,0.8662,-0.9569,0.9618
3.111,-98.49,104.16,111.51,1.0013,-1.0418,0.8774
3.127,-120.4,123.97,89.74,1.2566,-1.0716,0.7856
3.145,-135.1,85.54,74.62,1.4376,-0.9818,0.7432
3.16,-145.6,31.99,68.11,1.4576,-0.9013,0.6509
3.176,-149.73,7.35,60.2,1.3151,-0.6295,0.423
3.194,-151.97,6.86,50.75,1.2502,-0.5285,0.3738
3.212,-154.14,8.4,42.14,1.1394,-0.4445,0.322
3.23,-152.81,-11.2,35.84,1.1292,-0.3967,0.2825
3.247,-145.0399,-46.83,33.53,1.077,-0.263,0.2713
3.261,-139.09,-60.69,31.64,0.9803,-0.1698,0.2078
3.277,-132.23,-63.35,28.63,0.935,-0.1068,0.1581
3.293,-122.78,-63.21,25.1299,0.8657,0.0414,0.0976
3.31,-110.04,-60.55,21.91,0.8291,0.1385,0.0151
3.324,-101.85,-54.81,18.2,0.7524,0.1873,-0.0322
3.338,-92.54,-46.9,13.23,0.6895,0.1468,-0.0366
3.353,-83.86,-44.38,7.28,0.6583,0.1293,-0.02
3.371,-73.43,-48.93,-0.91,0.6056,0.1054,-0.0043
3.385,-66.15,-51.66,-4.9699,0.668,0.0868,-0.0219
3.4,-58.66,-45.08,-6.93,0.7256,0.1141,-0.0331
3.428,-41.37,7.35,-5.04,0.8886,0.1708,-0.16
3.445,-31.43,26.11,1.75,0.9594,0.1464,-0.1312
3.462,-23.73,17.15,11.76,1.1604,0.0653,-0.0268
3.48,-17.99,-12.25,23.87,1.2224,0.0653,0.0136
3.496,-13.93,-25.76,33.6,1.1829,0.0961,-0.019
3.512,-9.8,-14.35,38.36,1.1463,0.0385,-0.0561
3.528,-5.53,11.06,39.7599,1.1209,-0.0331,-0.162
3.542,-0.07,40.32,39.97,1.1341,-0.1234,-0.202
3.558,5.25,62.44,39.13,1.095,-0.1756,-0.1776
3.572,9.31,69.65,37.52,1.0477,-0.2215,-0.181
3.588,13.86,67.2699,36.05,1.0111,-0.2288,-0.1786
3.602,18.06,60.62,36.12,1.0228,-0.2874,-0.1805
3.619,22.54,55.16,38.57,1.0838,-0.3596,-0.2244
3.633,33.53,46.69,42.07,1.1892,-0.5475,-0.281
3.647,45.08,36.12,47.04,1.3634,-0.8901,-0.304
3.663,55.09,17.99,59.01,1.6274,-1.1741,-0.2366
3.68,66.08,-7.07,77.49,1.869,-1.4527,-0.0702
3.708,69.51,-59.71,104.65,1.7519,-1.7109,0.2459
3.726,64.68,-78.05,108.29,1.5747,-1.6948,0.2947
3.743,60.2,-73.22,105.28,1.318,-1.5313,0.1839
3.756,58.38,-38.36,101.22,1.2268,-1.319,0.0683
3.77,57.96,-30.8,94.36,1.0267,-1.1116,-0.017
3.784,57.19,-7.84,83.58,0.8022,-0.9403,-0.0204
