timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
12.902,-4.2,-10.57,-13.44,0.8774,-0.0737,0.4187
13.067,4.76,0.63,-6.44,0.7354,-0.1313,0.3143
13.143,-1.68,15.82,21.98,1.1297,-0.3562,0.5436
13.302,30.03,16.73,-10.78,1.0858,-0.1889,0.447
13.384,27.23,-13.3,7.77,1.0502,-0.3245,0.4153
13.541,13.16,-24.15,-37.87,0.8184,-0.306,0.4519
13.621,20.09,-32.97,-33.25,0.8662,-0.0947,0.405
13.662,5.25,-36.47,-22.12,0.7218,-0.1332,0.2752
13.784,-7.28,-37.45,1.89,0.6939,-0.4246,0.4699
13.801,-19.81,-3.99,31.29,0.6656,-0.2835,0.4226
13.904,-22.19,2.66,38.99,1.0463,-0.1259,0.1889
14.102,-12.95,-5.39,10.85,1.0599,-0.1859,0.3601
14.324,-16.24,0.84,1.12,0.9501,-0.2582,0.3274
14.401,-11.97,-10.85,42.63,0.9526,-0.2845,0.3758
14.561,2.94,0.49,18.13,0.8686,-0.1903,0.2782
14.647,13.79,-6.23,3.57,0.9233,-0.1669,0.2342
14.801,-1.61,-11.41,-11.76,0.8989,-0.4817,0.4065
14.897,-17.92,-0.63,-27.79,0.9843,-0.2791,0.3553
15.047,-31.29,28.91,-29.19,0.8438,-0.1693,0.2416
15.122,-21.63,11.83,-3.99,0.9921,-0.1127,0.1962
15.287,6.72,-11.62,25.2,0.976,-0.2298,0.242
15.362,23.24,-6.44,24.36,0.9501,-0.2318,0.2386
15.524,41.16,-5.67,15.61,0.9101,-0.1669,0.3401
15.603,43.19,-14.77,36.47,1.1663,-0.4275,0.4592
15.764,34.65,12.25,-41.58,0.7115,-0.2855,0.2616
15.842,16.94,21.0,-20.37,1.1107,-0.4133,0.1391
16.002,6.65,13.79,-48.65,1.0624,-0.49,0.1708
16.101,7.35,-29.68,87.99,0.9687,0.1035,0.3611
16.244,14.28,-12.18,13.86,0.8374,-0.2567,0.4914
16.337,12.74,-1.89,14.84,0.7603,-0.3192,0.3875
16.482,5.18,10.78,2.24,1.0214,-0.2816,0.4172
16.563,2.8,10.43,-20.23,0.9701,-0.306,0.3972
16.726,-20.09,0.56,-18.34,0.8452,-0.3318,0.4758
16.802,-19.81,-1.96,-10.57,0.9043,-0.2279,0.4695
16.901,-10.92,-4.69,-25.9,0.8745,-0.1947,0.5793
16.939,-7.77,-7.77,-17.78,0.8667,-0.1615,0.5549
17.084,-11.55,-3.92,-51.03,0.9296,-0.1752,0.5724
17.161,-1.05,-5.25,-2.73,0.9077,-0.2464,0.5046
17.325,1.05,-31.71,21.0,1.0941,-0.1191,0.1742
17.403,-5.11,-30.66,16.87,1.179,-0.1649,0.2367
17.501,-8.54,-17.36,-16.66,0.9804,-0.0244,-0.1025
17.535,-11.41,-15.19,-30.31,0.9843,-0.1976,0.1332
17.58,-16.31,-15.47,-7.0,0.8657,-0.1479,0.1698
17.685,-20.09,-10.01,11.69,1.1385,-0.0996,0.2142
17.762,-9.38,-10.43,-8.05,1.0248,0.0654,0.1625
17.985,-16.87,17.71,-9.66,0.9087,-0.1274,0.1796
18.063,-19.81,11.97,-0.28,0.9906,-0.0498,0.1074
18.225,-26.32,23.8,28.07,0.9819,-0.0361,0.3353
18.302,-22.54,44.8,-46.06,0.9931,0.0405,0.364
18.464,-11.55,16.52,27.09,1.1878,-0.0605,0.3884
18.583,3.57,27.65,-13.93,0.8355,-0.0849,0.2201
