timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
12.126,31.36,10.43,-13.23,-0.8701,-0.0517,0.0654
12.29,13.58,-2.17,-12.25,-0.7213,-0.1737,0.0917
12.364,-1.33,-13.3,-1.61,-1.0795,-0.1298,0.1874
12.525,11.48,-14.84,24.5,-1.1058,0.1215,0.0942
12.664,20.51,-6.86,-11.55,-1.0287,0.0854,-0.0098
12.884,47.46,6.23,27.58,-0.9848,0.0576,0.1225
12.966,47.46,8.26,1.68,-1.1131,0.0732,0.1786
13.067,49.07,3.5,-4.55,-0.9823,0.0698,0.1484
13.141,45.43,-4.69,-18.06,-1.0287,0.063,0.1196
13.186,50.05,-1.54,-34.93,-1.1805,0.1649,0.1405
13.307,60.9,-0.14,-6.44,-0.9038,-0.1108,0.0747
13.427,55.3,-11.41,19.74,-0.9189,0.0849,0.0298
13.546,62.65,14.07,27.02,-1.0028,0.0893,0.1391
13.606,69.51,-29.33,53.41,-0.9228,-0.0996,0.0703
13.667,68.04,-57.68,21.35,-1.1561,-0.124,0.0732
13.787,56.77,-31.78,-46.83,-0.9701,0.0083,-0.0283
13.972,80.99,31.01,5.39,-0.9096,0.1591,-0.0224
14.09,78.26,8.26,22.75,-0.9853,0.1898,-0.0869
14.207,68.04,2.31,17.64,-0.9565,0.2474,-0.0449
14.387,71.26,10.85,16.45,-0.9399,0.3748,-0.1371
14.506,84.14,33.11,28.63,-0.8716,0.2762,-0.2406
14.624,82.25,24.99,34.3,-0.9282,0.5109,-0.3567
14.658,101.64,23.17,20.23,-0.9736,0.529,-0.3806
14.686,123.27,30.17,46.13,-0.9936,0.49,-0.3767
14.767,126.0,24.08,76.3,-0.9784,0.2982,-0.3841
14.927,74.48,6.3,26.88,-0.8672,0.2674,-0.4929
15.003,64.4,13.02,40.32,-0.9013,0.2586,-0.4324
15.226,43.82,19.32,23.38,-0.8979,0.1601,-0.5505
15.304,35.14,23.94,-10.43,-0.7388,0.2152,-0.6978
15.469,-1.4,-0.63,-7.98,-0.7388,0.1025,-0.7144
15.545,1.68,-7.07,-12.53,-0.4241,-0.0415,-0.7564
15.709,-26.6,3.29,16.38,-0.4914,-0.2679,-0.3279
15.784,26.11,68.74,35.98,0.3748,0.5602,-0.9614
15.946,41.3,45.5,86.87,-1.0609,0.225,-1.1063
16.023,54.81,91.07,80.22,-0.6461,-0.0049,-0.4553
16.066,27.58,47.53,59.64,-0.0361,-0.0288,-0.9306
16.189,-16.66,-11.13,-3.64,-0.3562,0.3523,-0.9013
16.306,-27.93,-33.6,-20.16,0.9433,0.0512,-2.0315
16.429,14.63,7.84,-0.49,-0.2733,0.1132,-0.7886
16.549,28.84,-18.9,30.03,-0.3836,0.1947,-1.0921
16.666,17.99,-22.26,14.49,-0.2094,0.3172,-0.9335
16.783,24.99,10.57,-24.36,-0.2972,0.3187,-0.998
16.8,3.15,-35.63,41.79,-0.3167,0.3211,-0.9326
16.817,-5.39,-36.19,-1.47,-0.4104,0.2098,-0.8735
16.864,-19.53,-23.31,-30.31,-0.4812,0.1484,-0.8725
17.026,-59.15,16.38,-65.94,-1.1297,0.5339,-0.3065
17.105,-0.91,20.23,101.29,0.3182,0.3665,-0.9048
17.263,-46.13,-34.93,276.57,-0.4846,0.6544,-0.8096
17.343,-56.07,8.54,322.07,-0.2386,0.6944,-0.8882
17.386,-59.43,20.23,275.17,0.1469,0.7037,-0.8481
17.449,-59.36,24.71,250.95,0.0986,0.3553,-0.9179
17.687,-77.0,56.56,-45.15,0.1801,0.7422,-0.6359
17.866,-0.49,7.56,-113.89,0.0034,0.8979,-0.6349
17.987,114.38,-23.1,-65.94,-0.2323,0.7945,-0.6227
18.112,120.54,-25.76,-58.45,-0.2908,0.6608,-0.8008
18.226,72.94,-25.9,-52.15,-0.3558,0.6046,-0.7881
18.35,40.39,-7.84,-57.05,-0.4246,0.1035,-0.673
18.367,-32.48,23.38,-39.34,-0.385,0.1283,-0.693
18.463,-82.32,3.78,-83.65,-0.1191,0.1713,-1.1546
18.544,-114.8,-18.97,-47.18,-0.3592,0.3738,-0.7554
18.703,-150.92,-49.84,-6.86,-0.4651,0.5685,-0.6886
18.786,-148.33,-36.75,4.27,-0.5148,0.6944,-0.5007
18.849,-146.44,-26.25,-3.29,-0.5124,0.7515,-0.4592
19.003,-129.85,10.5,37.31,-0.5139,0.9716,-0.1771
19.088,-72.38,34.02,57.68,-0.5924,0.8711,-0.0176
19.261,12.88,11.06,17.85,-1.3571,0.8696,0.4543
19.369,10.99,8.26,-12.67,-0.4421,0.9199,0.1532
19.486,4.76,12.88,23.24,-0.4299,0.7867,0.1649
19.546,6.16,1.19,31.71,-0.4085,0.9067,0.1039
19.666,0.98,8.89,5.25,-0.4675,0.8823,0.0937
19.786,5.95,18.69,-27.3,-1.5221,0.6681,-0.3806
19.97,87.78,152.25,-404.67,-1.9388,0.7369,-0.8198
20.147,137.55,149.59,-330.82,-0.9736,0.1767,-0.3816
20.267,262.08,-10.92,-247.24,-0.1845,0.2196,0.1576
20.387,282.94,-64.61,-137.83,0.4768,-0.0791,0.5436
20.503,325.08,-152.11,-61.04,1.281,0.5046,1.0721
20.521,410.83,-299.25,37.03,1.384,0.5924,1.0268
20.538,413.7,-353.78,64.33,1.4362,0.6612,0.9545
20.585,413.28,-388.71,40.11,1.5679,0.5348,0.488
20.746,524.3,133.56,-159.39,-3.639,2.2716,-6.1244
20.824,736.05,1604.4,-110.46,-10.5593,6.1634,6.1083
20.941,-177.73,511.35,-20.93,-3.5673,2.4258,0.4226
21.049,-131.46,293.72,114.31,-3.0251,0.4192,0.2777
21.227,-153.79,-52.71,112.84,-1.2381,0.5675,-0.5119
21.35,-137.76,-88.2,61.04,-0.7828,0.3719,0.0093
21.586,-76.58,0.21,-97.3,-0.9287,0.7183,-0.1298
21.706,25.97,72.24,-119.42,-0.7549,0.1874,-0.2621
21.826,108.43,108.22,-14.21,-0.4089,0.6232,-0.7388
21.95,160.3,77.98,17.85,-1.1785,1.2776,-0.263
22.127,437.43,-24.71,342.65,-0.9531,0.995,0.1332
22.246,424.9,-312.27,313.74,-0.9721,0.6915,-0.1205
22.363,243.04,-235.83,62.93,-0.9623,0.5666,-0.4587
22.4,226.38,-144.83,91.56,-0.8457,0.3738,-0.5431
22.431,209.23,-88.9,107.45,-0.7818,0.3333,-0.5241
22.486,150.99,42.42,11.62,-0.693,0.3943,-0.488
22.569,83.09,157.36,-81.2,-0.8028,0.4856,-0.5724
22.727,-158.48,306.25,-281.75,-0.8638,0.2586,-0.5407
22.804,-374.29,225.54,-428.26,-0.6612,0.3606,-0.3504
22.967,-355.39,-69.02,-256.69,-1.1951,1.1009,0.081
23.105,-103.95,-7.98,64.05,-0.7198,0.7749,-0.0883
23.269,-379.47,-208.95,-258.02,-1.7832,0.3289,2.0862
23.404,-136.22,-115.71,-99.75,-0.5998,0.0176,-0.0586
23.564,159.6,291.55,137.48,-0.8877,3.1622,-3.4482
23.658,216.3,590.31,289.59,-0.1147,0.2869,-0.8618
23.807,504.98,-66.5,494.76,-1.85,1.6831,0.2782
23.882,343.91,-240.73,231.28,-1.4684,1.1112,-0.2084
23.99,201.81,-153.72,95.06,-0.4548,0.8408,-0.1484
24.107,193.41,-88.2,135.45,-0.7569,0.8745,-0.4587
24.226,212.94,1.75,175.91,-0.9399,0.4109,-0.3733
24.352,43.61,149.59,-68.46,-0.9331,0.6934,-0.0908
24.468,-147.84,182.42,-103.18,-1.1234,0.8623,-0.2167
24.591,-394.38,101.08,-155.89,-0.1962,1.2278,-0.2538
24.706,-367.36,-0.91,-45.36,-0.2913,0.9296,-0.1576
24.83,-139.44,39.2,-23.66,-0.6168,0.9697,-0.1157
24.847,-58.8,59.43,15.68,-0.6398,1.0087,-0.0717
24.904,-32.97,69.51,-11.41,-0.6944,0.977,0.04
25.069,19.18,-8.26,27.37,-0.5441,0.5705,0.2708
25.145,6.72,1.05,5.53,-0.6202,0.5597,0.2821
25.323,21.49,-8.05,24.92,-0.4856,0.9867,0.2128
25.381,18.13,-8.4,26.67,-0.6647,0.8481,0.2508
25.487,12.6,1.33,5.11,-0.795,0.6661,0.0634
25.607,12.25,21.0,-9.94,-1.5762,0.5475,-0.4226
25.733,54.95,177.03,-380.94,-1.8451,0.5192,-0.67
25.786,77.56,210.42,-273.0,-2.0335,0.2791,-0.771
25.903,84.91,196.28,-312.2,-1.3171,0.2577,-0.5856
25.921,176.96,100.59,-242.27,-1.1522,0.1947,-0.4729
25.942,213.57,65.38,-225.82,-1.0199,0.0503,-0.4255
25.989,239.05,28.28,-247.24,-0.5832,0.1757,-0.2372
26.144,330.96,-94.64,-114.45,0.5197,0.4207,0.6002
26.222,407.82,-193.48,4.76,0.7793,0.5022,1.3249
26.324,415.03,-368.55,91.21,1.1292,0.1039,1.4528
26.389,387.1,-430.43,76.86,1.5821,0.4514,0.8003
26.469,423.5,-351.54,-21.28,1.0472,1.6738,-2.7474
26.584,582.19,1296.1899,-339.08,-12.7944,6.993,4.4911
26.646,195.16,765.45,61.11,8.9333,-6.4479,0.8667
26.806,87.92,280.0,62.93,-4.5662,1.7509,0.1776
26.885,-25.62,248.08,36.4,-1.971,0.5319,-1.2166
27.044,-284.55,155.19,-208.18,-0.6427,0.4558,-0.5309
27.125,-279.86,35.21,-245.0,-0.4812,0.7671,-0.0054
27.284,-52.57,-2.17,-232.12,-0.9731,0.5958,0.1088
27.374,54.04,67.27,-149.73,-0.8272,0.5329,-0.1425
27.528,191.38,138.67,-73.78,-0.6978,0.894,-0.8242
27.608,319.69,92.19,98.56,-0.5846,1.2429,-0.6993
27.768,490.77,-253.82,467.53,-0.9189,1.6304,0.489
27.845,420.42,-439.88,266.49,-0.3152,1.4986,0.6085
28.004,209.65,-452.55,152.67,-0.8711,0.5495,-0.1088
28.082,199.15,-251.79,-122.92,-1.0033,0.8462,-0.6242
28.187,166.53,-6.65,-10.78,-0.5022,0.508,-0.9784
28.306,86.52,123.27,-189.28,-0.6978,0.7964,-0.8203
28.426,-32.9,256.69,-250.46,-1.1283,0.4538,-0.3109
28.546,-440.37,275.94,-407.61,-0.649,0.7027,-0.224
28.726,-511.84,75.95,-322.84,-0.3967,1.1126,-0.0224
28.789,-263.06,-21.07,19.39,-0.3826,0.774,-0.0005
28.908,-143.08,8.82,60.69,-0.8608,0.571,0.4821
29.091,48.93,11.27,4.06,-0.6671,0.5431,0.7003
29.212,40.25,-5.95,50.4,-0.6037,0.4953,0.5739
29.326,16.24,-5.39,20.23,-0.5256,0.8364,0.5002
29.444,11.48,-0.42,-23.03,-0.5558,0.6515,0.3928
29.478,6.23,0.63,9.94,-0.591,0.6466,0.3548
29.505,7.0,2.24,19.95,-0.5461,0.6852,0.3606
29.585,16.94,3.64,16.03,-0.5007,0.8028,0.3626
29.744,4.13,1.54,7.14,-0.5461,0.7974,0.3338
29.83,8.19,3.08,1.68,-0.5563,0.7842,0.2952
29.99,12.25,8.68,29.33,-0.4792,0.8301,0.3113
30.065,13.23,7.0,46.27,-0.3938,0.893,0.3196
30.224,19.04,25.69,-11.9,-0.9277,0.7291,-0.1137
30.364,67.69,135.38,-280.28,-1.7651,0.8672,-0.3792
30.524,89.32,221.2,-271.18,-1.668,0.6012,-0.6544
30.607,193.06,136.5,-127.19,-1.0853,0.6242,-0.4055
30.766,306.67,-119.63,-151.13,-0.2591,-0.1459,0.2782
30.848,306.18,-202.37,-137.9,0.1835,-0.2108,0.6071
30.944,342.51,-320.95,-40.53,1.0199,0.1566,1.3308
30.98,333.62,-378.35,8.89,1.1634,0.0898,1.4064
31.028,303.66,-428.89,52.29,1.0233,0.1488,1.3864
31.184,195.51,-294.91,40.53,0.8394,0.0952,-0.754
31.426,1038.9399,532.28,-391.23,3.6566,8.64,7.1033
31.508,771.33,-154.07,78.82,-0.4402,4.5106,1.3303
31.669,-173.39,-539.07,410.76,-2.237,2.2106,-0.305
31.746,-131.53,-66.64,245.42,-2.2038,2.0296,-0.5144
31.905,-118.09,176.12,78.82,0.1396,-0.1459,-1.1849
31.987,-236.32,101.71,26.95,0.1898,0.0459,-0.4446
32.148,-113.54,104.79,-172.41,-0.2586,0.8569,0.5134
32.229,10.29,177.1,-96.67,-0.366,0.9135,0.8194
32.386,165.62,291.06,-78.47,-0.6622,1.2717,1.1971
32.629,-114.73,140.63,-57.33,-0.7427,0.7354,-0.3616
32.705,-145.46,149.31,-44.52,-0.7266,0.7388,-0.3616
32.926,-117.53,62.3,-81.27,-0.3587,1.1253,-0.4958
33.009,-37.66,45.15,-35.63,-0.5041,0.9784,-0.3284
33.165,-19.74,13.3,-24.78,-0.4143,0.7618,-0.4939
33.344,-135.1,-49.21,30.59,-0.5046,0.8003,-0.2128
33.425,-118.72,-18.97,-1.4,-0.5124,0.9301,-0.123
33.584,-38.43,14.14,-6.3,-0.4665,0.8062,0.2074
33.663,-15.96,28.49,-37.1,-0.5114,0.7696,0.3626
33.824,17.08,-26.95,3.08,-0.5988,0.7608,0.4792
33.907,23.17,-19.18,7.77,-0.6095,0.7388,0.4534
34.066,4.76,-9.03,-13.16,-0.7935,0.7486,0.446
34.147,-5.04,-1.26,-18.69,-0.6534,0.7208,0.3719
34.368,-2.24,6.93,-16.8,-0.5783,0.7476,0.3226
34.448,0.91,3.08,2.87,-0.5632,0.7442,0.3406
34.608,-2.38,2.17,-0.07,-0.631,0.7056,0.3548
34.684,-2.52,3.15,2.73,-0.6002,0.7076,0.346
34.846,-0.77,-1.61,2.24,-0.5783,0.7266,0.3128
34.929,2.94,-3.99,7.07,-0.6041,0.7222,0.3045
35.088,5.39,0.56,-3.29,-0.609,0.7227,0.3284
35.165,6.93,-2.73,7.0,-0.5944,0.7413,0.324
35.444,5.81,-7.77,0.63,-0.5763,0.7442,0.305
35.526,13.23,6.86,9.87,-0.8818,0.6446,0.2308
35.644,24.22,104.09,-192.36,-1.626,0.4158,-0.2718
35.807,2.45,273.49,-344.26,-1.8734,0.3704,-0.4753
35.884,21.56,237.93,-203.28,-1.5616,0.2396,-0.7442
36.046,264.74,76.44,-98.84,-0.5973,0.1078,-0.2591
36.125,302.89,-12.67,-131.04,-0.1918,-0.1342,0.2264
36.411,399.77,-337.26,34.37,1.3864,0.9662,1.6187
36.524,466.55,-356.37,87.43,0.7788,1.5494,0.7188
36.602,521.71,-191.87,29.26,0.0698,1.4962,-1.3176
36.705,755.86,1358.5601,-258.44,-8.9787,7.6489,8.7035
36.827,985.46,461.09,-861.91,0.0913,2.2028,0.1127
37.007,67.41,-47.18,7.14,0.2918,2.2873,-0.9545
37.126,-17.22,96.88,-16.45,-0.1845,0.2513,-0.7754
37.25,-277.27,103.32,-318.64,0.1122,1.078,-0.3802
37.366,-232.4,-7.21,-324.94,-0.0795,1.2298,-0.307
37.487,102.06,-34.09,29.19,-0.1664,1.1014,-0.0605
37.607,214.13,-29.61,45.08,-0.2416,1.1082,-0.1747
37.726,295.19,-65.38,53.9,-0.6554,1.1468,-0.6017
37.851,236.81,-58.59,36.61,-0.5612,0.528,-0.3665
37.97,-17.57,-8.68,90.3,-0.5597,0.7745,-0.4202
38.091,-79.52,24.71,4.48,-0.5056,0.6534,-0.7603
38.206,-111.79,40.53,19.04,-0.386,0.4831,-0.5983
38.326,-113.89,45.85,13.3,-0.2923,0.8369,-0.5607
38.628,75.88,43.68,-5.18,-0.4407,0.8072,-0.5446
38.746,79.73,31.36,-52.5,-0.4231,0.5134,-0.6681
38.872,20.02,10.85,-23.45,-0.3465,0.6769,-0.6168
38.986,19.95,2.03,-45.01,-0.3611,0.5632,-0.6549
39.106,23.1,-3.64,-2.8,-0.4304,0.5139,-0.7496
39.223,11.41,-3.15,-17.01,-0.2533,0.2333,-0.8779
