timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
13.055,-74.06,40.46,-18.76,0.405,0.4778,0.2259
13.166,-20.09,-0.77,-73.92,0.4504,0.8447,0.1342
13.273,17.08,-15.54,-91.91,0.4534,0.8613,0.063
13.384,38.99,-13.3,-62.65,0.1972,1.0419,0.0332
13.491,54.88,0.07,-47.53,0.263,1.1629,-0.0068
13.598,46.83,-6.72,-23.03,0.3445,0.9887,-0.2123
13.706,17.29,-18.76,-52.71,0.2908,0.8603,-0.1074
13.813,10.85,-13.3,-61.18,-0.0156,0.7954,-0.2538
13.92,-15.4,-19.32,-181.93,-0.2743,1.035,-0.1181
14.027,-92.96,-95.48,-150.29,-0.5163,1.0024,0.0493
14.134,-61.25,-123.9,-76.02,-0.7447,0.8921,0.2528
14.241,-9.66,-84.14,21.42,-0.5622,0.8218,0.3172
14.348,50.12,-11.41,52.5,-0.4421,0.8218,0.2611
14.455,89.81,34.72,85.54,-0.3333,0.7876,0.2406
14.562,116.34,28.84,149.52,0.1176,1.0346,0.2323
14.669,147.07,-6.37,177.8,0.6866,1.24,0.1327
14.78,129.78,-22.12,176.4,0.4597,1.342,-0.5104
14.887,58.52,191.31,106.96,-0.3709,0.9604,-1.2093
14.994,-87.85,-88.41,237.51,3.09,-0.1874,-0.5451
15.101,-40.6,75.95,-10.64,0.203,0.4499,0.0786
15.209,-29.96,11.83,-131.74,0.6412,0.7618,0.0078
15.316,35.98,-23.59,-83.58,0.59,1.0956,0.0717
15.423,57.89,-24.99,-46.34,0.6759,0.8969,-0.0117
15.53,42.77,-19.18,-46.55,0.5109,0.9638,-0.1288
15.637,18.2,-7.49,-17.29,0.3396,0.954,-0.2987
15.745,-1.54,-6.58,-11.9,0.164,0.733,-0.1376
15.856,3.92,2.73,-55.44,-0.0878,1.0555,-0.0703
15.963,-50.75,-5.88,-110.6,-0.1269,0.853,-0.2777
16.07,-98.63,-49.84,-167.93,-0.5436,0.9604,0.0195
16.177,-88.9,-98.28,-185.01,-0.7652,1.0048,0.2176
16.288,-13.86,-80.08,-71.05,-0.6041,0.9184,0.3001
16.395,54.25,-26.67,32.97,-0.4011,0.8613,0.3245
16.502,83.65,27.51,53.13,-0.4055,0.6769,0.2884
16.609,114.8,36.61,85.33,-0.1757,0.8852,0.1459
16.72,128.59,14.91,122.01,-0.2908,0.9048,0.1288
16.828,83.58,7.14,69.93,0.7013,1.5777,-0.3645
16.939,100.17,40.39,192.64,0.3992,1.4703,-0.0137
17.05,101.22,229.95,205.66,-0.9726,0.6149,-1.3503
17.157,-15.12,133.63,156.66,-0.2284,2.0525,0.0576
17.264,-5.88,21.35,-52.57,0.3704,0.6071,0.0478
17.371,3.85,-20.79,-53.48,0.7174,0.8867,-0.1366
17.482,20.44,-20.44,-36.4,0.651,0.6715,-0.1264
17.589,12.95,-11.41,-45.99,0.693,0.7627,-0.1845
17.696,8.19,5.53,-39.34,0.55,0.9594,-0.1796
17.803,-3.92,22.05,-34.37,0.3279,0.8013,-0.243
17.91,-26.25,18.34,-100.66,0.1571,0.9984,-0.0473
18.017,-66.57,12.6,-136.15,0.0317,0.8755,-0.1303
18.124,-80.01,-3.71,-161.35,-0.3504,1.0087,-0.0317
18.231,-20.86,-20.51,-105.84,-0.3499,1.0453,-0.0268
18.342,70.21,-29.47,-39.13,-0.4704,1.0795,0.2308
18.45,70.35,-69.37,-15.89,-0.4636,0.894,0.2806
18.557,46.13,-75.04,19.6,-0.4002,0.9023,0.3055
18.668,74.9,-36.96,94.85,-0.0264,0.8921,0.0634
18.775,106.33,16.38,125.16,0.0317,0.8599,0.0786
18.882,124.04,21.98,170.24,0.4187,1.2659,-0.0381
18.99,151.13,5.88,140.7,0.6276,1.4367,-1.1004
19.097,97.58,224.63,222.39,0.022,0.6163,-1.0048
19.204,-11.13,137.97,110.18,0.4041,1.6231,0.0971
19.311,-46.69,47.95,-112.35,0.4841,0.957,-0.0083
19.418,5.39,-34.79,-59.71,0.5222,0.9072,-0.0839
19.526,12.74,-42.07,-64.61,0.487,0.8438,-0.1874
19.633,2.45,-31.71,-67.62,0.4202,0.974,-0.2625
19.74,-0.84,-22.19,-34.79,0.4368,0.9179,-0.2499
19.847,-4.13,-12.39,-40.32,0.3821,0.8921,-0.205
19.954,9.59,-17.08,-17.15,0.3894,0.9301,-0.1391
20.061,14.28,-9.1,-44.45,0.2591,0.8345,-0.2635
20.168,-31.85,2.52,-89.04,0.0498,0.8296,-0.3821
20.275,-70.21,-24.15,-141.05,-0.0888,0.9448,-0.3362
20.382,-46.97,-79.1,-96.46,-0.6598,1.1863,-0.0039
20.489,15.61,-55.09,0.84,-0.6881,0.793,0.2777
20.596,55.44,-29.82,52.64,-0.2625,0.9423,0.2152
20.703,113.33,-26.39,104.86,0.0132,0.8028,0.2538
20.81,133.84,-25.55,142.73,0.6632,1.2058,0.0659
20.917,123.34,2.31,223.65,0.6178,1.3488,-0.6471
21.028,71.75,195.86,137.13,0.0673,1.1751,-1.3064
21.135,-15.89,159.39,-152.74,-4.2978,0.4358,0.2323
21.242,-108.29,124.53,-78.12,0.1391,0.7881,0.1113
21.353,-28.0,-13.58,-94.29,0.5012,0.7945,0.2835
21.46,53.55,-46.48,-74.83,0.3782,0.9804,0.2201
21.568,79.8,-36.89,-25.13,0.5261,0.9662,0.0952
21.675,45.01,-19.04,-28.0,0.5324,0.9755,-0.0429
21.782,4.83,-4.9,16.59,0.2279,1.015,-0.185
21.889,-25.13,3.92,-41.79,0.0644,0.8686,-0.0678
21.996,-19.95,4.41,-43.96,-0.0986,0.9589,-0.0996
22.104,-57.89,-27.37,-99.61,-0.265,0.9545,-0.0586
22.215,-46.34,-56.56,-120.12,-0.4075,1.0531,0.1342
22.322,-14.07,-56.91,-88.2,-0.5392,0.9872,0.2328
22.433,16.59,-47.04,-68.04,-0.4285,0.8408,0.202
22.54,26.95,-38.85,-64.89,-0.4699,0.7505,0.265
22.647,23.8,-31.71,-110.74,-0.571,0.6632,0.428
22.754,18.2,-27.09,-37.38,-0.5436,0.8516,0.3743
22.861,82.04,16.1,103.53,-0.3806,0.9062,0.2503
22.968,101.64,30.17,165.27,-0.303,1.0448,0.1967
23.075,142.73,10.15,195.3,0.2001,1.3278,0.12
23.182,158.9,-22.19,247.73,0.4778,1.6324,-0.8247
23.289,105.14,272.86,99.4,-0.3758,0.6446,-0.9404
23.396,61.46,152.81,231.56,1.3347,1.8915,0.2381
23.503,-30.73,69.16,-38.78,0.4109,0.7413,0.0561
23.61,-28.42,7.84,-90.16,0.5305,0.7989,0.0322
23.721,7.91,-37.03,-87.22,0.5114,0.8804,-0.0068
23.828,16.59,-47.39,-77.63,0.4211,0.9296,-0.0576
23.935,18.2,-53.27,-59.08,0.3333,1.0097,-0.0903
24.042,15.82,-46.97,3.01,0.242,0.9794,-0.1937
24.151,18.69,-32.48,-19.39,0.202,1.0263,-0.2328
24.258,28.7,-6.72,-29.54,0.2977,1.0326,-0.2059
24.365,26.95,-11.69,-4.13,0.304,0.9926,-0.2582
24.472,32.48,-11.83,7.49,0.2855,0.9272,-0.3148
24.579,24.85,-8.4,-4.9,0.2137,0.8926,-0.4158
24.688,4.9,0.56,-36.68,0.1796,0.8886,-0.4455
24.795,-1.75,-1.47,-19.88,0.0927,0.9589,-0.4416
24.902,-10.71,-16.17,-19.53,0.002,0.8657,-0.4202
25.009,-5.25,-22.61,-19.39,-0.1742,0.8872,-0.3445
25.116,-6.37,-15.89,-0.77,-0.266,0.8438,-0.2699
25.227,-4.27,-8.54,-21.0,-0.2411,0.913,-0.3553
