timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
12.109,-92.4,-19.25,-17.57,-0.2869,-0.6656,0.2855
12.191,-47.04,-22.26,26.88,-0.1688,-0.8267,0.2147
12.351,0.7,-9.45,-0.21,-0.0786,-1.2581,0.205
12.433,36.61,2.8,-6.58,0.0522,-1.0902,0.0547
12.591,167.79,40.18,-14.42,0.0298,-0.9789,0.0849
12.677,185.15,34.86,-18.34,0.0361,-0.8477,0.3958
12.829,151.41,-0.35,17.92,-0.0454,-1.1736,0.2298
12.907,77.98,-15.61,-15.82,-0.0874,-1.2849,0.1215
13.076,-149.24,11.41,34.65,-0.4802,-1.381,0.9287
13.25,-199.15,24.99,11.83,-0.2045,-0.6393,0.5646
13.313,-154.07,-11.62,-1.4,-0.0947,-0.568,0.4319
13.37,-93.24,-13.44,52.36,-0.001,-0.8999,0.4168
13.433,-59.99,-22.05,56.98,-0.0468,-1.0882,0.5431
13.49,-51.87,-27.44,12.18,-0.1728,-1.2161,0.5539
13.553,-43.4,-18.41,9.87,-0.4236,-1.4459,0.4163
13.611,-38.64,7.42,-11.48,-0.2835,-0.6978,0.2738
13.671,14.77,25.83,-35.91,0.0717,-0.4494,-0.0644
13.731,127.12,14.98,0.42,-0.0293,-0.8535,0.0522
13.791,201.32,11.9,-33.32,0.0512,-0.8906,0.5993
13.851,251.44,6.79,-1.68,0.1869,-1.0277,0.8233
13.911,266.77,-11.34,-28.63,0.1928,-1.1844,0.8306
13.971,248.64,-21.35,-72.73,0.2108,-1.343,0.9048
14.031,211.96,-25.83,-88.41,0.2342,-1.178,0.7935
14.091,165.83,-25.55,-129.01,0.124,-1.1863,0.7701
14.151,115.92,-19.11,-148.05,0.2294,-0.9877,0.8413
14.211,65.73,-20.79,-109.27,0.1698,-0.852,1.1522
14.271,13.09,-30.52,-88.55,-0.1649,-0.7784,1.0995
14.331,-36.19,-34.72,-123.2,-0.2533,-0.5534,1.079
14.391,-57.89,-37.73,-68.04,0.0678,0.0966,0.7915
14.451,-40.88,-3.78,-57.4,0.4817,0.3152,0.6759
14.511,12.04,24.92,126.84,-0.1869,0.4558,0.8623
14.57,15.75,26.95,39.2,0.9145,0.2015,0.9399
14.63,47.25,15.96,-80.92,0.5998,-0.0386,1.3454
14.693,57.05,1.68,-105.98,0.9179,-0.4119,1.016
14.751,20.37,-34.23,-94.5,0.5348,-0.5324,0.6407
14.811,-4.83,-70.42,-26.39,0.7798,-0.8359,1.2712
14.871,-43.96,-98.49,122.85,0.0415,-0.5197,1.2429
14.931,-58.52,-85.82,354.9,-0.4494,0.0917,1.2327
14.991,-29.33,-30.45,255.92,0.2386,0.1791,1.2649
15.051,13.44,-50.4,72.17,0.122,0.2874,0.8555
15.111,55.51,-81.55,177.52,-0.1972,-0.2079,0.9067
15.171,40.74,-68.67,142.03,-0.0073,-0.4416,0.8672
15.234,28.84,-26.53,-11.55,0.6964,-0.7349,0.6715
15.29,29.68,-18.34,8.47,0.2279,-1.138,0.6315
15.353,1.96,-21.0,27.44,0.4114,-0.712,0.7984
15.411,-4.27,-37.73,4.34,0.224,-0.4768,1.0077
15.595,-18.9,-18.83,78.19,0.6837,-0.161,0.4773
15.709,-3.99,-75.81,-268.38,0.3235,-0.9892,0.9638
15.729,-6.23,-31.5,94.22,0.161,-0.6583,0.9062
15.748,-6.65,-2.52,158.69,0.2913,-0.427,0.7627
15.795,0.0,2.8,-8.33,0.976,-0.1566,0.6974
15.95,-60.97,-17.01,-96.39,0.9697,-0.7257,0.813
16.032,-38.71,0.35,28.0,0.5612,-0.4353,0.6578
16.192,26.88,15.75,142.17,0.2796,-0.3128,0.773
16.273,57.47,6.02,177.38,0.5173,-0.2152,0.5744
16.489,13.86,2.24,48.72,0.3001,-1.1287,1.1131
16.57,-4.62,-7.63,99.12,0.489,-0.6144,0.8794
16.851,19.95,-23.38,-36.33,0.4221,-0.4163,0.6442
16.973,4.97,-45.71,-33.11,0.4148,-0.5173,0.8735
17.093,2.24,-19.6,4.69,0.6568,-0.9643,1.0385
17.151,-6.51,-8.96,10.36,0.6315,-0.5905,0.7681
17.275,-1.19,-8.68,16.1,0.2923,-0.5783,0.7588
17.396,20.58,20.72,-22.61,0.4646,-0.2821,0.5973
17.574,38.85,34.44,43.82,0.6041,-0.3582,0.8223
17.693,41.51,23.73,23.38,0.3928,-0.6608,1.1522
17.811,12.46,4.06,-38.15,0.0005,-0.264,0.9765
17.931,12.46,11.69,4.13,0.3177,-0.5134,0.9033
18.054,-4.06,13.37,-5.32,0.121,-0.3762,0.7462
18.172,2.17,7.98,15.4,0.5309,-0.5612,0.9887
18.294,-7.7,-3.15,-44.24,0.1864,-0.7174,1.0585
18.311,-13.86,20.93,-77.84,0.0947,-0.7457,1.18
18.412,-12.39,23.52,-18.2,0.792,-0.3558,0.894
18.593,-6.51,6.93,-3.71,0.1557,-0.0117,0.7008
18.709,23.24,20.09,11.48,0.2294,-0.2904,0.856
18.743,9.8,17.99,-5.46,0.2352,-0.3128,0.8735
18.773,9.24,13.65,10.36,0.344,-0.4065,0.9701
18.834,1.12,-19.95,-0.14,0.5431,-0.4031,0.9843
18.972,-14.35,-38.71,0.63,0.2679,-0.4719,0.9789
19.188,2.66,-15.12,-60.97,0.5417,-0.3992,0.8467
19.277,27.37,38.64,-7.0,0.102,-0.3011,0.7354
19.428,-30.66,63.14,80.85,0.3689,-0.67,1.0028
19.51,-60.27,45.15,-44.17,0.0625,-0.6632,1.0946
19.671,-5.32,42.63,-26.88,0.02,-0.468,0.8823
19.75,25.83,28.7,-4.48,0.1059,-0.3577,0.6891
19.91,14.91,-42.84,-32.48,0.1932,-0.3045,0.8252
19.992,43.96,-28.0,-34.65,-0.2621,-0.611,1.0458
20.149,45.78,26.74,-31.22,0.1405,-0.5363,1.0214
20.235,5.81,28.14,-104.58,0.2538,-0.5061,0.7813
20.449,20.65,12.39,-107.73,-0.0683,-0.0542,1.059
