Unnamed: 0,AccXMean,AccXSD,AccXSkew,AccXKurtosis,AccXMin,AccXMax,AccYMean,AccYSD,AccYSkew,AccYKurtosis,AccYMin,AccYMax,AccZMean,AccZSD,AccZSkew,AccZKurtosis,AccZMin,AccZMax,GyrXMean,GyrXSD,GyrXSkew,GyrXKurtosis,GyrXMin,GyrXMax,GyrYMean,GyrYSD,GyrYSkew,GyrYKurtosis,GyrYMin,GyrYMax,GyrZMean,GyrZSD,GyrZSkew,GyrZKurtosis,GyrZMin,GyrZMax,TypeOfShot
80,1.159656896551724,1.7421500590691108,1.0692141731539304,1.9297020518329384,-1.4469,7.7099,-2.459913793103448,2.0871434104229203,-0.6437933773307543,-0.8042498544714451,-7.3292,0.3425,-0.2486965517241379,1.9892271156341887,-1.0261872460547503,4.0678137820826,-8.7078,4.1719,-48.28310172413793,483.9500901571044,1.1575443900238258,0.5408320559928228,-603.68,1301.4399,-74.62724310344827,388.9307748971846,-0.922624834408046,1.8618302672557745,-1181.25,1057.98,7.051896551724138,396.9667290959816,-1.3096860113791602,0.9049421572321434,-1101.73,432.6,1.0
81,0.2992637931034482,1.656622121470142,-0.3248059519647007,0.2885568204312947,-5.1147,3.983,-2.783287931034483,3.1064962233268525,-1.4349849351508377,1.4168924770876767,-13.5829,-0.0819,-0.542046551724138,2.127197745717276,-1.6729695454995177,6.329778405465545,-10.5754,2.7157,33.39362068965517,429.5418410902894,1.123610245601227,0.3572023507017765,-469.98,1120.84,-86.44155172413792,275.4698684414405,-2.089044442048018,7.460847234319464,-1420.79,278.88,-80.94413275862068,351.566775465924,-0.3035730792560243,-1.498518702286731,-711.27,329.91,1.0
82,0.8692224137931035,1.2808064595837323,-0.5083324921640598,1.9592041995301328,-3.7815,3.942,-2.3281155172413794,2.3089455401801566,-1.9853957612161228,3.0088957583182827,-10.0908,-0.3191,-0.3415258620689654,2.1771614286497267,-2.057467971235013,8.112138469315397,-11.0707,2.3594,117.88965172413792,312.2827317222561,0.222274989040575,0.1546675744022336,-409.5,1046.71,67.18188620689656,238.7802487153852,-0.5496923305790936,0.2139606124548283,-656.11,628.18,-90.51845344827584,309.7725309997461,0.3197012388430269,-1.183269284084863,-519.75,465.15,
83,0.9942172413793104,1.89780339913588,2.411473871490589,13.462916880263212,-3.9015,11.3669,-1.725301724137931,2.042588464339354,-0.7089721289832702,1.067040997674046,-6.973,4.2695,0.0555620689655172,1.8044253736995863,1.930509953532851,13.358124702347848,-6.219,9.6292,231.2522379310345,260.2787734867849,-0.2255101907231364,-1.20050759603175,-142.31,761.18,60.829996551724136,210.92653357434665,-0.5613851699433597,0.5275688266144889,-638.26,450.1,12.697758620689656,98.07810665350104,-0.4194834606307568,-1.1768208866071697,-159.1799,210.56,1.0
84,0.6969103448275861,1.5405126722429974,-0.829413250783221,1.1059396170926457,-4.2358,2.9509,-2.687834482758621,2.57302638658299,-1.81896963931846,3.3212257939175727,-12.6811,-0.3162,-0.3958844827586207,2.888847976258292,-2.334281857066429,10.163713401964497,-14.9386,4.7833,-51.21344655172414,459.5445218401148,0.7944043368304925,0.0662736603745526,-642.25,1195.74,-55.14552241379311,419.9777011864009,-1.3496208467384692,1.3797589906058263,-1154.65,834.61,23.49344310344827,366.4618300218634,-1.2824997046271542,0.7947613728361222,-973.42,393.68,1.0
85,1.188196551724138,1.897825940109795,3.4088110376705907,13.77929822698716,-0.6553,10.8975,-1.1866086206896551,2.482176917218827,-1.8564297003928791,3.397691385451261,-11.06,2.0798,-1.4215879310344826,2.5306912772435144,0.6861154195788718,0.9069218500870706,-5.9838,6.829,46.14689137931034,482.22814813014287,1.0019407727529082,0.8038438597848696,-640.71,1488.41,-1.4905120689655174,146.18844261578494,0.3760593065852094,-0.292591392645626,-364.28,367.71,130.58620689655172,162.41529889142842,0.0813614628324829,-1.3408996876716095,-113.26,416.71,1.0
86,1.662446551724138,1.7649622605338615,0.1470263677795778,5.063586750880468,-4.8653,8.5648,-3.591836206896552,3.246152285170344,-1.006749089836236,-0.2361315319277062,-12.1404,-0.2571,-0.2277086206896552,1.5180464187265297,0.4954875804256715,1.982872903356844,-3.454,5.488,174.79965344827585,461.29554918682055,1.079605133804449,0.386434370856791,-270.97,1638.21,39.44017241379311,376.1135982353688,-1.1155203390544297,1.5466855136535005,-1115.73,783.3,-139.83224310344826,425.3020233576857,-0.2571786666652292,-1.1524483524258866,-985.25,452.69,1.0
87,0.7539689655172414,1.5485002064519358,4.048741146381136,22.40747396437365,-0.6436,10.327,-2.951987931034483,2.465847392786,-0.9482775936660196,-0.1292399875915846,-10.307,-0.4206,0.2224810344827586,2.2727995511731174,1.6343004154151284,19.64349894583393,-9.4579,12.9354,84.59138103448277,415.7227521763254,1.1738166409906523,0.1491401724088366,-472.36,1137.78,-38.97189827586206,373.5084275221273,-1.6567219491563,1.867145809829664,-1135.89,591.5,-145.89327586206895,391.5195413412937,-1.3712979388096953,0.4423017422266531,-1123.5699,154.0,1.0
88,1.5213568965517243,2.243240156183574,2.0301065048733165,12.595863916165111,-3.5297,13.5263,-3.5408758620689658,3.323256763421126,-1.7044039230019397,3.5424246044827825,-15.5818,2.2633,0.4561086206896552,1.418454143787924,-0.1369898440411088,-0.0923017419635239,-3.6356,3.4062,60.23740862068965,543.1486471281257,0.775761316326327,0.2008217522136695,-776.86,1404.13,61.803963793103456,740.8272420220842,-2.0068486543592123,3.6716611678323297,-2293.48,1011.36,141.32878620689652,459.80473956761006,-0.9977978477470852,0.5765666774183043,-1118.25,802.55,1.0
89,2.627622413793104,2.3604084523835764,1.5385815998928454,2.378517311745977,-2.396,10.1138,-3.8081206896551727,4.321838985167063,-0.6486650882639652,-1.0392759258519826,-13.6703,1.2536,0.3101,2.1594154589003782,0.4957624156158162,5.443113741456983,-7.5147,8.8776,-149.2243120689655,341.0614871176801,-0.4879322372343552,-0.0279892824772893,-1050.91,658.49,4.478789655172418,498.7055662280565,-1.003873117249535,5.395156648517585,-1905.33,1491.14,315.71447413793106,347.53995088158723,1.4062892232856488,0.3074038605632943,30.87,1130.5,2.0
90,1.6482672413793102,1.6271535625121063,4.613265178075256,27.52573263056921,-1.3639,12.1648,-1.760562068965517,2.5810653094535763,-1.48453119457311,1.1215039241025622,-10.0396,0.793,-1.2087775862068966,2.70407265600989,0.1438569668902229,1.6641149796770334,-9.9761,7.259,83.59448103448278,448.3144987331651,0.3340838172507567,-0.2846727641323348,-628.11,1164.9399,-1.456722413793104,374.8431330365696,2.415593390465482,19.134994894207484,-1333.08,2163.49,126.99689137931034,223.184295362235,1.1334044134105683,2.2559694349038057,-177.59,921.83,1.0
91,0.930946551724138,1.2834697510258877,-0.7587591525450336,0.2099814865357649,-3.3198,2.9548,-3.471320689655172,3.39285117394463,-1.223023804487704,0.2598697349348984,-12.6162,-0.4133,-0.1240103448275861,2.0143820994666344,-1.0738293575140732,5.895142437892631,-8.9089,6.2615,-91.29568965517242,523.5576221916156,1.3284296324385594,1.794401589415413,-1012.69,1406.02,-72.69379827586208,540.2240247146722,-2.619558024924689,6.311974401902102,-2157.68,321.8599,30.202575862068965,381.8418691459185,-1.9984300522421985,3.920519394315604,-1458.45,391.93,1.0
92,0.9245327586206896,0.9155633177200028,-0.1962367724147584,-1.5734564352512077,-0.4777,2.5092,-3.031834482758621,2.4822000966572824,-1.044051619343431,0.283809271637657,-9.6892,1.1868,0.1959896551724138,1.1495753974297394,-1.5540608982745934,4.200678614305237,-4.8238,2.0022,-56.38741034482758,354.7762908361645,0.8227732513966752,-0.0253545626495488,-594.02,890.26,-72.95327068965517,328.9346140683633,-1.0685001136665695,0.0421438088137047,-929.18,440.02,-112.81948620689656,420.4481519771228,-0.8388624621097268,-0.2046666551072138,-1049.51,507.85,1.0
93,0.7949189655172413,1.6004610503245078,-0.5398232810759329,0.8701951237504297,-4.654,3.5833,-3.3067189655172418,3.1843008633118486,-0.7213281839813935,-0.3624605814035702,-10.4929,3.4784,-0.3243241379310345,1.484442093655849,-1.911692413542842,6.510131248508078,-7.116,2.2526,-70.08327586206897,483.7353270543793,0.7654495403860352,0.3624074609749184,-929.39,1238.3,-107.38844655172412,426.4663832065512,-1.7110904833594134,2.227042962627495,-1483.72,298.9,1.6305189655172407,439.50886312581343,-1.5739499870737843,1.7333428798564263,-1299.34,409.64,1.0
94,0.7316034482758621,1.276761963606469,-0.3106440560006381,-0.2686049902485159,-2.8382,2.9006,-3.6992896551724135,2.412532287201466,-1.5327969810506756,2.6094585434274684,-12.3263,-1.2849,-0.5581913793103448,1.2559185889885789,-0.0032506045268988,1.4863643914880391,-4.8438,2.4029,166.10275689655168,396.89933607852265,1.277048675950238,1.5281139731847313,-228.34,1523.62,127.3782724137931,503.3096396456391,-1.1716981191715854,2.377833616391687,-1766.94,1071.49,-89.4406948275862,462.2023152742341,-0.4488182562039824,-1.1324766028059414,-1004.99,545.93,1.0
95,1.3213586206896553,1.4667250187753482,-1.0486812066617806,2.9425747444959507,-4.5408,4.1426,-3.304536206896552,2.5903786718719446,-1.929518737645364,5.356823620448695,-14.9396,-0.3235,0.3756189655172414,2.237680463803665,2.6527303851488084,14.312581308354376,-5.2933,12.767,-7.051893103448276,415.3126169369327,1.1874097148996463,2.994032546783756,-870.38,1513.75,51.12534310344828,500.68161625807295,-1.4949714021496503,2.4394988806928293,-1575.84,910.42,49.58051724137932,521.7939714148725,-1.351452623623277,0.8592683166901667,-1421.77,535.08,1.0
96,1.4157137931034485,1.451000177220013,2.175847453961043,8.017866477540652,-0.6466,8.4765,-1.5533706896551722,2.6072259334269456,-2.524948148102905,5.52484184223864,-11.7339,0.3669,-0.246898275862069,2.043400220093897,3.3268471773943773,17.40335103841868,-4.3554,11.6266,-168.4091327586207,280.25372739292465,-1.6128502007751124,2.4740214867243786,-1036.63,197.61,16.45361896551724,190.7143307009108,0.9256625243129668,7.6384028600644385,-541.87,902.58,88.1420724137931,163.23910615418043,-0.3012844439239492,-0.4557849321324578,-346.71,383.6,2.0
97,0.646005,1.7700807067687625,-4.63031288078498,25.970870639344355,-10.6286,3.1407,-0.9598766666666668,1.7792544201028575,-2.5355846868930936,7.134504931659217,-9.2832,1.1004,0.0610783333333333,1.81055399791442,3.3807854663914862,19.7458554713107,-3.0626,10.9926,-22.850335,235.17152685154784,0.5214756756578772,0.8696268598989039,-641.06,776.65,64.61,230.28419626626567,-0.1566881893209339,2.8687047865175828,-745.99,733.18,62.22883000000001,119.64922976530788,0.474148516398075,-0.0344065002991564,-122.22,366.66,2.0
